Date,District,PD_A,PD_P,PD_Y,MZ_A,MZ_P,MZ_Y,WH_A,WH_P,WH_Y,ML_A,ML_P,ML_Y,BW_A,BW_P,BW_Y,BL_A,BL_P,BL_Y
1998-99,Salyan,6050.0,11350.0,1.88,19135.0,28700.0,1.5,14600.0,19763.0,1.35,4000.0,5440.0,1.36,0.0,0.0,0.0,1400.0,1312.0,0.94
1998-99,Sankhuwasabha,10480.0,19600.0,1.87,10050.0,16582.0,1.65,1530.0,1760.0,1.15,7100.0,7500.0,1.06,0.0,0.0,0.0,250.0,286.0,1.14
1998-99,Saptari,70050.0,169100.0,2.41,1200.0,2160.0,1.8,11400.0,23120.0,2.03,300.0,300.0,1.0,0.0,0.0,0.0,80.0,10.0,0.12
1998-99,Sarlahi,44446.0,89025.0,2.0,8000.0,13600.0,1.7,14850.0,33600.0,2.26,560.0,620.0,1.11,0.0,0.0,0.0,180.0,266.0,1.48
1998-99,Sindhuli,11600.0,25636.0,2.21,23342.0,39313.0,1.68,4200.0,9090.0,2.16,10662.0,13852.0,1.3,0.0,0.0,0.0,210.0,152.0,0.72
1998-99,Sindhupalchok,7500.0,15750.0,2.1,17000.0,28050.0,1.65,4300.0,10920.0,2.54,14619.0,17390.0,1.19,0.0,0.0,0.0,350.0,600.0,1.71
1998-99,Siraha,67100.0,150960.0,2.25,2500.0,4350.0,1.74,13500.0,23355.0,1.73,180.0,180.0,1.0,0.0,0.0,0.0,30.0,10.0,0.33
1998-99,Solukhumbu,878.0,1660.0,1.89,4120.0,6674.0,1.62,1160.0,3746.0,3.23,1610.0,1510.0,0.94,0.0,0.0,0.0,570.0,653.0,1.15
1998-99,Sunsari,58600.0,159980.0,2.73,4970.0,8946.0,1.8,11700.0,28645.0,2.45,850.0,1160.0,1.36,0.0,0.0,0.0,40.0,5.0,0.12
1998-99,Surkhet,12410.0,31400.0,2.53,15320.0,28420.0,1.86,15710.0,26159.0,1.67,1425.0,1956.0,1.37,0.0,0.0,0.0,1000.0,1121.0,1.12
1998-99,Syangja,14300.0,28650.0,2.0,28793.0,37640.0,1.31,8200.0,11900.0,1.45,15500.0,15112.0,0.97,0.0,0.0,0.0,50.0,90.0,1.8
1998-99,Tanahu,14400.0,33722.0,2.34,20120.0,34200.0,1.7,3490.0,4833.0,1.38,6350.0,7316.0,1.15,0.0,0.0,0.0,60.0,12.0,0.2
1998-99,Taplejung,7000.0,14200.0,2.03,10200.0,14280.0,1.4,1750.0,1752.0,1.0,5631.0,6350.0,1.13,0.0,0.0,0.0,200.0,259.0,1.3
1998-99,Tehrathum,11500.0,22830.0,1.99,11700.0,19890.0,1.7,1510.0,4540.0,3.01,3200.0,4000.0,1.25,0.0,0.0,0.0,120.0,135.0,1.12
1998-99,Udayapur,11300.0,27920.0,2.47,14800.0,24420.0,1.65,3510.0,7392.0,2.11,2570.0,3084.0,1.2,0.0,0.0,0.0,40.0,30.0,0.75
1999-00,Achham,6750.0,14570.0,2.16,5200.0,7800.0,1.5,7100.0,11150.0,1.57,1750.0,2000.0,1.14,0.0,0.0,0.0,250.0,350.0,1.4
1999-00,Arghakhanchi,7700.0,13090.0,1.7,16000.0,25660.0,1.6,7000.0,10500.0,1.5,852.0,784.0,0.92,0.0,0.0,0.0,812.0,812.0,1.0
1999-00,Baglung,5508.0,13120.0,2.38,14515.0,24070.0,1.66,6840.0,9310.0,1.36,7300.0,7300.0,1.0,0.0,0.0,0.0,1200.0,1600.0,1.33
1999-00,Baitadi,5550.0,9450.0,1.7,7510.0,12750.0,1.7,9100.0,10010.0,1.1,1350.0,1530.0,1.13,0.0,0.0,0.0,1000.0,900.0,0.9
1999-00,Bajhang,4500.0,5985.0,1.33,1280.0,1770.0,1.38,6144.0,7698.0,1.25,2286.0,2171.0,0.95,0.0,0.0,0.0,1510.0,2165.0,1.43
1999-00,Bajura,3260.0,6031.0,1.85,1013.0,1821.0,1.8,4720.0,6433.0,1.36,2700.0,3372.0,1.25,0.0,0.0,0.0,1048.0,1384.0,1.32
1999-00,Banke,31840.0,85941.0,2.7,11699.0,20734.0,1.77,11975.0,25147.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0
1999-00,Bara,55050.0,181170.0,3.29,3125.0,7000.0,2.24,25500.0,61506.0,2.41,125.0,100.0,0.8,0.0,0.0,0.0,105.0,80.0,0.76
1999-00,Bardiya,34875.0,95650.0,2.74,8627.0,16919.0,1.96,17010.0,37420.0,2.2,10.0,10.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0
1999-00,Bhaktapur,4700.0,23010.0,4.9,2200.0,6400.0,2.91,4050.0,10150.0,2.51,1350.0,1850.0,1.37,0.0,0.0,0.0,25.0,40.0,1.6
1999-00,Bhojpur,18330.0,44825.0,2.45,19680.0,39000.0,1.98,2550.0,4870.0,1.91,5500.0,6600.0,1.2,0.0,0.0,0.0,30.0,32.0,1.07
1999-00,Chitwan,33685.0,92500.0,2.75,28742.0,61083.0,2.13,8500.0,13770.0,1.62,1500.0,1375.0,0.92,0.0,0.0,0.0,400.0,360.0,0.9
1999-00,Dadeldhura,7018.0,14036.0,2.0,3980.0,7363.0,1.85,8800.0,11528.0,1.31,1036.0,1036.0,1.0,0.0,0.0,0.0,350.0,350.0,1.0
1999-00,Dailekh,5847.0,12494.0,2.14,8166.0,12250.0,1.5,6450.0,7430.0,1.15,2629.0,3330.0,1.27,0.0,0.0,0.0,530.0,521.0,0.98
1999-00,Dang,38850.0,109996.0,2.83,23250.0,42500.0,1.83,12690.0,27537.0,2.17,175.0,232.0,1.33,0.0,0.0,0.0,64.0,71.0,1.11
1999-00,Darchula,3050.0,6100.0,2.0,5900.0,8850.0,1.5,6100.0,7320.0,1.2,1500.0,1350.0,0.9,0.0,0.0,0.0,1100.0,1034.0,0.94
1999-00,Dhading,13930.0,30410.0,2.18,18064.0,28080.0,1.55,4715.0,7450.0,1.58,7612.0,6163.0,0.81,0.0,0.0,0.0,372.0,353.0,0.95
1999-00,Dhankuta,9638.0,23131.0,2.4,20500.0,30600.0,1.49,2773.0,4243.0,1.53,8114.0,8004.0,0.99,0.0,0.0,0.0,23.0,25.0,1.09
1999-00,Dhanusa,65500.0,149816.0,2.29,1045.0,2351.0,2.25,25000.0,46000.0,1.84,525.0,630.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
1999-00,Dolakha,2650.0,6625.0,2.5,5350.0,9095.0,1.7,4600.0,7805.0,1.7,3590.0,4154.0,1.16,0.0,0.0,0.0,198.0,162.0,0.82
1999-00,Dolpa,260.0,490.0,1.88,1920.0,2400.0,1.25,220.0,270.0,1.23,700.0,700.0,1.0,0.0,0.0,0.0,57.0,46.0,0.81
1999-00,Doti,6000.0,13890.0,2.32,2500.0,4690.0,1.88,9500.0,15400.0,1.62,2747.0,3747.0,1.36,0.0,0.0,0.0,340.0,330.0,0.97
1999-00,Gorkha,15937.0,36336.0,2.28,17600.0,30270.0,1.72,4105.0,6568.0,1.6,13780.0,15960.0,1.16,0.0,0.0,0.0,248.0,223.0,0.9
1999-00,Gulmi,10264.0,24809.0,2.42,21400.0,34240.0,1.6,5970.0,9320.0,1.56,3940.0,4643.0,1.18,0.0,0.0,0.0,383.0,460.0,1.2
1999-00,Humla,350.0,553.0,1.58,65.0,49.0,0.75,960.0,759.0,0.79,1351.0,838.0,0.62,0.0,0.0,0.0,691.0,505.0,0.73
1999-00,Ilam,13550.0,30274.0,2.23,23335.0,48005.0,2.06,4740.0,8530.0,1.8,4030.0,4030.0,1.0,0.0,0.0,0.0,9.0,5.0,0.56
1999-00,Jajarkot,3502.0,6886.0,1.97,8830.0,15894.0,1.8,7850.0,6671.0,0.85,2065.0,2291.0,1.11,0.0,0.0,0.0,760.0,644.0,0.85
1999-00,Jhapa,95000.0,293000.0,3.08,20055.0,40110.0,2.0,15000.0,30500.0,2.03,2000.0,2000.0,1.0,0.0,0.0,0.0,50.0,60.0,1.2
1999-00,Jumla,1835.0,1835.0,1.0,4525.0,4825.0,1.07,1587.0,1980.0,1.25,4150.0,4150.0,1.0,0.0,0.0,0.0,3145.0,4088.0,1.3
1999-00,Kailali,56700.0,151021.0,2.66,12500.0,18250.0,1.46,17000.0,37500.0,2.21,200.0,200.0,1.0,0.0,0.0,0.0,150.0,150.0,1.0
1999-00,Kalikot,1150.0,2360.0,2.05,1730.0,2595.0,1.5,5270.0,7378.0,1.4,1100.0,1230.0,1.12,0.0,0.0,0.0,1040.0,1272.0,1.22
1999-00,Kanchanpur,44365.0,115650.0,2.61,9262.0,18524.0,2.0,20340.0,47210.0,2.32,45.0,50.0,1.11,0.0,0.0,0.0,12.0,11.0,0.92
1999-00,Kapilbastu,70500.0,146345.0,2.08,780.0,1716.0,2.2,24053.0,37073.0,1.54,105.0,105.0,1.0,0.0,0.0,0.0,110.0,110.0,1.0
1999-00,Kaski,16533.0,39845.0,2.41,15694.0,30502.0,1.94,5563.0,9635.0,1.73,10060.0,12000.0,1.19,0.0,0.0,0.0,206.0,206.0,1.0
1999-00,Kathmandu,11000.0,52813.0,4.8,7777.0,13330.0,1.71,7080.0,12820.0,1.81,990.0,996.0,1.01,0.0,0.0,0.0,10.0,6.0,0.6
1999-00,Kavre,14850.0,39720.0,2.67,25550.0,57100.0,2.23,11550.0,20960.0,1.81,1350.0,1450.0,1.07,0.0,0.0,0.0,700.0,700.0,1.0
1999-00,Khotang,11733.0,25860.0,2.2,21606.0,30570.0,1.41,2800.0,3640.0,1.3,13600.0,15440.0,1.14,0.0,0.0,0.0,100.0,90.0,0.9
1999-00,Lalitpur,5285.0,24575.0,4.65,5750.0,10915.0,1.9,4418.0,8850.0,2.0,1350.0,1755.0,1.3,0.0,0.0,0.0,251.0,287.0,1.14
1999-00,Lamjung,11908.0,24936.0,2.09,11830.0,20209.0,1.71,4300.0,7310.0,1.7,12035.0,13927.0,1.16,0.0,0.0,0.0,200.0,182.0,0.91
1999-00,Mahottari,50320.0,123935.0,2.46,1000.0,2300.0,2.3,19500.0,34240.0,1.76,1000.0,1000.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0
1999-00,Makwanpur,12230.0,29700.0,2.43,19950.0,38800.0,1.94,4250.0,7225.0,1.7,3075.0,3500.0,1.14,0.0,0.0,0.0,28.0,30.0,1.07
1999-00,Manang,0.0,0.0,0.0,161.0,322.0,2.0,295.0,461.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,187.0,230.0,1.23
1999-00,Morang,95050.0,265887.0,2.8,14909.0,22064.0,1.48,16950.0,32200.0,1.9,1340.0,1474.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
1999-00,Mugu,420.0,820.0,1.95,150.0,160.0,1.07,1260.0,900.0,0.71,690.0,690.0,1.0,0.0,0.0,0.0,1010.0,700.0,0.69
1999-00,Mustang,0.0,0.0,0.0,142.0,165.0,1.16,878.0,1408.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,544.0,660.0,1.21
1999-00,Myagdi,3350.0,8771.0,2.62,8750.0,14350.0,1.64,2970.0,5020.0,1.69,3026.0,2422.0,0.8,0.0,0.0,0.0,550.0,502.0,0.91
1999-00,Nawalparasi,42652.0,122690.0,2.88,9240.0,15708.0,1.7,19000.0,42150.0,2.22,500.0,550.0,1.1,0.0,0.0,0.0,105.0,121.0,1.15
1999-00,Nuwakot,17992.0,43909.0,2.44,19600.0,32200.0,1.64,6220.0,11750.0,1.89,5860.0,7033.0,1.2,0.0,0.0,0.0,5.0,3.0,0.6
1999-00,Okhaldhunga,6924.0,18002.0,2.6,9700.0,16430.0,1.69,2246.0,3044.0,1.36,5675.0,5675.0,1.0,0.0,0.0,0.0,110.0,110.0,1.0
1999-00,Palpa,9361.0,22762.0,2.43,20200.0,34542.0,1.71,5930.0,10450.0,1.76,3010.0,3307.0,1.1,0.0,0.0,0.0,258.0,245.0,0.95
1999-00,Panchthar,10413.0,21426.0,2.06,14138.0,26155.0,1.85,4091.0,7520.0,1.84,5955.0,7421.0,1.25,0.0,0.0,0.0,520.0,468.0,0.9
1999-00,Parbat,8852.0,19144.0,2.16,11000.0,18480.0,1.68,3350.0,5863.0,1.75,8948.0,8948.0,1.0,0.0,0.0,0.0,298.0,151.0,0.51
1999-00,Parsa,46706.0,140420.0,3.01,5852.0,13522.0,2.31,20180.0,38880.0,1.93,190.0,190.0,1.0,0.0,0.0,0.0,75.0,113.0,1.51
1999-00,Pyuthan,6540.0,14696.0,2.25,12050.0,19300.0,1.6,8055.0,12050.0,1.5,2350.0,2525.0,1.07,0.0,0.0,0.0,148.0,148.0,1.0
1999-00,Ramechhap,6700.0,16420.0,2.45,22397.0,36333.0,1.62,2500.0,4020.0,1.61,7980.0,7970.0,1.0,0.0,0.0,0.0,300.0,245.0,0.82
1999-00,Rasuwa,1221.0,2323.0,1.9,2360.0,3304.0,1.4,900.0,840.0,0.93,1330.0,1330.0,1.0,0.0,0.0,0.0,335.0,335.0,1.0
1999-00,Rautahat,48951.0,115380.0,2.36,4965.0,9930.0,2.0,12600.0,25700.0,2.04,110.0,130.0,1.18,0.0,0.0,0.0,180.0,178.0,0.99
1999-00,Rolpa,4700.0,9160.0,1.95,11190.0,17910.0,1.6,8520.0,14050.0,1.65,1050.0,1100.0,1.05,0.0,0.0,0.0,700.0,875.0,1.25
1999-00,Rukum,3463.0,7694.0,2.22,18650.0,31518.0,1.69,11875.0,15627.0,1.32,1180.0,1475.0,1.25,0.0,0.0,0.0,982.0,1188.0,1.21
1999-00,Rupandehi,71000.0,201040.0,2.83,1729.0,1729.0,1.0,30500.0,61000.0,2.0,60.0,70.0,1.17,0.0,0.0,0.0,30.0,30.0,1.0
1999-00,Salyan,6057.0,12350.0,2.04,21538.0,38912.0,1.81,13574.0,21710.0,1.6,4000.0,5246.0,1.31,0.0,0.0,0.0,1430.0,1295.0,0.91
1999-00,Sankhuwasabha,10700.0,21520.0,2.01,12587.0,21580.0,1.71,2275.0,3108.0,1.37,9104.0,9104.0,1.0,0.0,0.0,0.0,76.0,99.0,1.3
1999-00,Saptari,72600.0,187261.0,2.58,1000.0,2000.0,2.0,18000.0,30600.0,1.7,300.0,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-00,Sarlahi,44215.0,110802.0,2.51,7930.0,18240.0,2.3,22900.0,43120.0,1.88,560.0,620.0,1.11,0.0,0.0,0.0,20.0,20.0,1.0
1999-00,Sindhuli,10300.0,26225.0,2.55,15217.0,30172.0,1.98,5850.0,10400.0,1.78,10723.0,12651.0,1.18,0.0,0.0,0.0,200.0,200.0,1.0
1999-00,Sindhupalchok,8520.0,17230.0,2.02,20547.0,35204.0,1.71,7750.0,12550.0,1.62,19646.0,26433.0,1.35,0.0,0.0,0.0,625.0,845.0,1.35
1999-00,Siraha,67700.0,166110.0,2.45,1440.0,3456.0,2.4,16930.0,23220.0,1.37,1350.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-00,Solukhumbu,860.0,1771.0,2.06,4525.0,8538.0,1.89,2508.0,3745.0,1.49,1300.0,1664.0,1.28,0.0,0.0,0.0,571.0,653.0,1.14
1999-00,Sunsari,61775.0,180787.0,2.93,5500.0,11325.0,2.06,17500.0,40250.0,2.3,800.0,900.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0
1999-00,Surkhet,12500.0,28510.0,2.28,15240.0,27432.0,1.8,17562.0,30200.0,1.72,1450.0,1880.0,1.3,0.0,0.0,0.0,905.0,1135.0,1.25
1999-00,Syangja,14280.0,30155.0,2.11,28600.0,43163.0,1.51,7000.0,11900.0,1.7,17565.0,21078.0,1.2,0.0,0.0,0.0,90.0,90.0,1.0
1999-00,Tanahu,14500.0,35685.0,2.46,21760.0,41541.0,1.91,2700.0,4524.0,1.68,6400.0,7396.0,1.16,0.0,0.0,0.0,13.0,11.0,0.85
1999-00,Taplejung,7510.0,14250.0,1.9,12463.0,17363.0,1.39,1895.0,2774.0,1.46,5631.0,6350.0,1.13,0.0,0.0,0.0,250.0,325.0,1.3
1999-00,Tehrathum,11375.0,21097.0,1.85,11975.0,19256.0,1.61,2603.0,4540.0,1.74,3220.0,3268.0,1.01,0.0,0.0,0.0,107.0,135.0,1.26
1999-00,Udayapur,12300.0,23020.0,1.87,12000.0,21756.0,1.81,5000.0,6840.0,1.37,2570.0,2827.0,1.1,0.0,0.0,0.0,35.0,33.0,0.94
2000-01,Achham,6914.0,15279.0,2.21,5195.0,6234.0,1.2,7215.0,12037.0,1.67,1734.0,2011.0,1.16,0.0,0.0,0.0,185.0,170.0,0.92
2000-01,Arghakhanchi,7700.0,13900.0,1.81,16500.0,28350.0,1.72,7000.0,9800.0,1.4,850.0,850.0,1.0,0.0,0.0,0.0,812.0,812.0,1.0
2000-01,Baglung,5558.0,14437.0,2.6,10580.0,17880.0,1.69,6800.0,11764.0,1.73,20040.0,22000.0,1.1,0.0,0.0,0.0,1480.0,1800.0,1.22
2000-01,Baitadi,5325.0,9053.0,1.7,8400.0,10920.0,1.3,9100.0,10100.0,1.11,850.0,765.0,0.9,0.0,0.0,0.0,700.0,560.0,0.8
2000-01,Bajhang,5214.0,8820.0,1.69,3625.0,5075.0,1.4,6144.0,8915.0,1.45,2283.0,2237.0,0.98,0.0,0.0,0.0,1495.0,1653.0,1.11
2000-01,Bajura,3260.0,6030.0,1.85,1013.0,1821.0,1.8,4720.0,6433.0,1.36,2100.0,2150.0,1.02,0.0,0.0,0.0,1048.0,1384.0,1.32
2000-01,Banke,31840.0,90203.0,2.83,11200.0,20400.0,1.82,11575.0,21725.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0
2000-01,Bara,54405.0,181930.0,3.34,3050.0,5600.0,1.84,27200.0,64714.0,2.38,100.0,130.0,1.3,0.0,0.0,0.0,105.0,80.0,0.76
2000-01,Bardiya,34878.0,105227.0,3.02,9312.0,18266.0,1.96,15407.0,36052.0,2.34,10.0,10.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0
2000-01,Bhaktapur,4700.0,25310.0,5.39,2100.0,6200.0,2.95,4050.0,10150.0,2.51,160.0,200.0,1.25,0.0,0.0,0.0,25.0,40.0,1.6
2000-01,Bhojpur,18805.0,46279.0,2.46,20059.0,40130.0,2.0,2565.0,4200.0,1.64,5505.0,8257.0,1.5,0.0,0.0,0.0,33.0,48.0,1.45
2000-01,Chitwan,33700.0,103830.0,3.08,28500.0,61275.0,2.15,8500.0,12750.0,1.5,1500.0,1800.0,1.2,0.0,0.0,0.0,350.0,280.0,0.8
2000-01,Dadeldhura,7023.0,16855.0,2.4,3985.0,5579.0,1.4,8730.0,10565.0,1.21,536.0,536.0,1.0,0.0,0.0,0.0,350.0,350.0,1.0
2000-01,Dailekh,8547.0,17584.0,2.06,10740.0,20170.0,1.88,6450.0,7430.0,1.15,2629.0,3155.0,1.2,0.0,0.0,0.0,530.0,521.0,0.98
2000-01,Dang,38950.0,113539.0,2.91,23300.0,43100.0,1.85,12700.0,26289.0,2.07,160.0,112.0,0.7,0.0,0.0,0.0,64.0,71.0,1.11
2000-01,Darchula,3052.0,6229.0,2.04,5900.0,8890.0,1.51,6200.0,7450.0,1.2,1115.0,992.0,0.89,0.0,0.0,0.0,1100.0,1034.0,0.94
2000-01,Dhading,14015.0,31548.0,2.25,17690.0,30348.0,1.72,4715.0,7450.0,1.58,6870.0,5702.0,0.83,0.0,0.0,0.0,372.0,353.0,0.95
2000-01,Dhankuta,9668.0,24268.0,2.51,20600.0,33990.0,1.65,2725.0,4240.0,1.56,8114.0,7952.0,0.98,0.0,0.0,0.0,22.0,24.0,1.09
2000-01,Dhanusa,65000.0,175560.0,2.7,2300.0,4750.0,2.07,24000.0,4.32,0.0,500.0,650.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,Dolakha,2670.0,6621.0,2.48,5356.0,9085.0,1.7,4600.0,7805.0,1.7,3590.0,4150.0,1.16,0.0,0.0,0.0,232.0,190.0,0.82
2000-01,Dolpa,410.0,440.0,1.07,1920.0,3417.0,1.78,220.0,311.0,1.41,650.0,650.0,1.0,0.0,0.0,0.0,75.0,59.0,0.79
2000-01,Doti,6800.0,16524.0,2.43,2537.0,3552.0,1.4,9700.0,17140.0,1.77,1800.0,1620.0,0.9,0.0,0.0,0.0,340.0,330.0,0.97
2000-01,Gorkha,16073.0,38944.0,2.42,18590.0,30270.0,1.63,4105.0,6568.0,1.6,13780.0,15960.0,1.16,0.0,0.0,0.0,248.0,223.0,0.9
2000-01,Gulmi,10214.0,22489.0,2.2,21350.0,29502.0,1.38,6385.0,12036.0,1.89,2960.0,3582.0,1.21,0.0,0.0,0.0,385.0,465.0,1.21
2000-01,Humla,546.0,860.0,1.58,69.0,119.0,1.72,965.0,718.0,0.74,1350.0,850.0,0.63,0.0,0.0,0.0,691.0,505.0,0.73
2000-01,Ilam,13550.0,27000.0,1.99,23480.0,44612.0,1.9,4777.0,7882.0,1.65,4030.0,4030.0,1.0,0.0,0.0,0.0,90.0,80.0,0.89
2000-01,Jajarkot,3508.0,7915.0,2.26,8830.0,16517.0,1.87,7850.0,6671.0,0.85,2065.0,2866.0,1.39,0.0,0.0,0.0,760.0,644.0,0.85
2000-01,Jhapa,91518.0,292858.0,3.2,20100.0,38190.0,1.9,12700.0,28750.0,2.26,1800.0,1800.0,1.0,0.0,0.0,0.0,50.0,60.0,1.2
2000-01,Jumla,2800.0,4088.0,1.46,4525.0,6787.0,1.5,2525.0,2510.0,0.99,3750.0,4150.0,1.11,0.0,0.0,0.0,3145.0,4000.0,1.27
2000-01,Kailali,56700.0,138915.0,2.45,12810.0,19100.0,1.49,16500.0,36000.0,2.18,200.0,200.0,1.0,0.0,0.0,0.0,150.0,150.0,1.0
2000-01,Kalikot,2080.0,2820.0,1.36,1730.0,2595.0,1.5,5270.0,7378.0,1.4,1150.0,1100.0,0.96,0.0,0.0,0.0,1040.0,1270.0,1.22
2000-01,Kanchanpur,44690.0,107345.0,2.4,5897.0,10615.0,1.8,20350.0,46200.0,2.27,40.0,40.0,1.0,0.0,0.0,0.0,11.0,10.0,0.91
2000-01,Kapilbastu,71180.0,173255.0,2.43,790.0,1604.0,2.03,21645.0,29891.0,1.38,105.0,105.0,1.0,0.0,0.0,0.0,110.0,110.0,1.0
2000-01,Kaski,18089.0,39649.0,2.19,15805.0,32400.0,2.05,6415.0,11000.0,1.71,10557.0,12829.0,1.22,0.0,0.0,0.0,201.0,220.0,1.09
2000-01,Kathmandu,9000.0,47529.0,5.28,7770.0,20979.0,2.7,7020.0,12671.0,1.8,990.0,990.0,1.0,0.0,0.0,0.0,10.0,11.0,1.1
2000-01,Kavre,14850.0,39768.0,2.68,25550.0,51100.0,2.0,11550.0,21750.0,1.88,1350.0,1350.0,1.0,0.0,0.0,0.0,700.0,700.0,1.0
2000-01,Khotang,12043.0,27879.0,2.31,22000.0,44154.0,2.01,3310.0,4913.0,1.48,13600.0,9600.0,0.71,0.0,0.0,0.0,100.0,90.0,0.9
2000-01,Lalitpur,4200.0,19740.0,4.7,5750.0,10925.0,1.9,4275.0,8977.0,2.1,1350.0,1700.0,1.26,0.0,0.0,0.0,239.0,263.0,1.1
2000-01,Lamjung,12100.0,27866.0,2.3,11835.0,20238.0,1.71,4300.0,8343.0,1.94,9770.0,9770.0,1.0,0.0,0.0,0.0,200.0,185.0,0.92
2000-01,Mahottari,48650.0,131300.0,2.7,2700.0,6201.0,2.3,17500.0,29750.0,1.7,1100.0,1100.0,1.0,0.0,0.0,0.0,120.0,120.0,1.0
2000-01,Makwanpur,12250.0,32707.0,2.67,19450.0,38705.0,1.99,4295.0,7455.0,1.74,2875.0,3220.0,1.12,0.0,0.0,0.0,28.0,35.0,1.25
2000-01,Manang,0.0,0.0,0.0,170.0,240.0,1.41,295.0,461.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,187.0,230.0,1.23
2000-01,Morang,95000.0,294500.0,3.1,14100.0,25380.0,1.8,16165.0,32200.0,1.99,1349.0,1510.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0
2000-01,Mugu,800.0,815.0,1.02,550.0,850.0,1.55,1250.0,1230.0,0.98,1550.0,1500.0,0.97,0.0,0.0,0.0,1000.0,750.0,0.75
2000-01,Mustang,0.0,0.0,0.0,140.0,197.0,1.41,875.0,1520.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,544.0,806.0,1.48
2000-01,Myagdi,3348.0,8821.0,2.63,8750.0,14350.0,1.64,3020.0,5342.0,1.77,3030.0,2424.0,0.8,0.0,0.0,0.0,590.0,631.0,1.07
2000-01,Nawalparasi,45152.0,130955.0,2.9,9240.0,15800.0,1.71,19000.0,42750.0,2.25,500.0,565.0,1.13,0.0,0.0,0.0,105.0,121.0,1.15
2000-01,Nuwakot,18764.0,46160.0,2.46,19660.0,38245.0,1.95,6220.0,11951.0,1.92,5900.0,6990.0,1.18,0.0,0.0,0.0,5.0,2.0,0.4
2000-01,Okhaldhunga,6753.0,16882.0,2.5,12439.0,20018.0,1.61,2254.0,3240.0,1.44,6985.0,8382.0,1.2,0.0,0.0,0.0,110.0,110.0,1.0
2000-01,Palpa,9376.0,26080.0,2.78,20358.0,41162.0,2.02,5930.0,10450.0,1.76,3010.0,3298.0,1.1,0.0,0.0,0.0,258.0,245.0,0.95
2000-01,Panchthar,10409.0,23150.0,2.22,14250.0,27118.0,1.9,4091.0,7520.0,1.84,5953.0,9703.0,1.63,0.0,0.0,0.0,520.0,468.0,0.9
2000-01,Parbat,8856.0,19570.0,2.21,11706.0,23295.0,1.99,3300.0,5210.0,1.58,9013.0,8473.0,0.94,0.0,0.0,0.0,287.0,258.0,0.9
2000-01,Parsa,46775.0,147716.0,3.16,4300.0,11180.0,2.6,21100.0,40090.0,1.9,175.0,175.0,1.0,0.0,0.0,0.0,80.0,96.0,1.2
2000-01,Pyuthan,6540.0,6540.0,1.0,12119.0,12119.0,1.0,8055.0,12050.0,1.5,2250.0,2240.0,1.0,0.0,0.0,0.0,148.0,148.0,1.0
2000-01,Ramechhap,6700.0,14543.0,2.17,14980.0,29960.0,2.0,3090.0,5430.0,1.76,5052.0,5000.0,0.99,0.0,0.0,0.0,210.0,206.0,0.98
2000-01,Rasuwa,1231.0,2465.0,2.0,2250.0,3375.0,1.5,900.0,840.0,0.93,1330.0,1330.0,1.0,0.0,0.0,0.0,335.0,335.0,1.0
2000-01,Rautahat,51250.0,128125.0,2.5,3350.0,6030.0,1.8,12400.0,24800.0,2.0,80.0,96.0,1.2,0.0,0.0,0.0,180.0,178.0,0.99
2000-01,Rolpa,4700.0,9160.0,1.95,11190.0,17910.0,1.6,8520.0,14010.0,1.64,1050.0,1100.0,1.05,0.0,0.0,0.0,700.0,875.0,1.25
2000-01,Rukum,3579.0,8617.0,2.41,18650.0,31520.0,1.69,11875.0,17100.0,1.44,1140.0,1504.0,1.32,0.0,0.0,0.0,960.0,1238.0,1.29
2000-01,Rupandehi,71000.0,204906.0,2.89,500.0,600.0,1.2,25453.0,45815.0,1.8,10.0,10.0,1.0,0.0,0.0,0.0,30.0,30.0,1.0
2000-01,Salyan,6059.0,12972.0,2.14,21555.0,38790.0,1.8,13574.0,21710.0,1.6,1930.0,2169.0,1.12,0.0,0.0,0.0,1430.0,1295.0,0.91
2000-01,Sankhuwasabha,11000.0,22992.0,2.09,11662.0,20324.0,1.74,2275.0,3956.0,1.74,9100.0,9100.0,1.0,0.0,0.0,0.0,76.0,99.0,1.3
2000-01,Saptari,71200.0,192810.0,2.71,2000.0,3600.0,1.8,15000.0,32400.0,2.16,200.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
